x1,y1,z1,x2,y2,z2
-25,-18,40,,,
-25,-18,-40,,,
-25,-17,40,,,
-25,-17,-40,,,
-25,-16,40,,,
-25,-16,-40,,,
-25,-15,40,,,
-25,-15,-40,,,
-25,-14,40,,,
-25,-14,-40,,,
-25,-13,40,,,
-25,-13,-40,,,
-25,-12,40,,,
-25,-12,-40,,,
-25,-11,40,,,
-25,-11,-40,,,
-25,-10,40,,,
-25,-10,-40,,,
-25,-9,40,,,
-25,-9,-40,,,
-25,-8,40,,,
-25,-8,-40,,,
-25,-7,40,,,
-25,-7,-40,,,
-25,-6,40,,,
-25,-6,-40,,,
-25,-5,40,,,
-25,-5,-40,,,
-25,-4,40,,,
-25,-4,-40,,,
-25,-3,40,,,
-25,-3,-40,,,
-25,-2,40,,,
-25,-2,-40,,,
-25,-1,40,,,
-25,-1,-40,,,
-25,0,40,,,
-25,0,-40,,,
-25,1,40,,,
-25,1,-40,,,
-25,2,40,,,
-25,2,-40,,,
-25,3,40,,,
-25,3,-40,,,
-25,4,40,,,
-25,4,-40,,,
-25,5,40,,,
-25,5,-40,,,
-25,6,40,,,
-25,6,-40,,,
-25,7,40,,,
-25,7,-40,,,
-25,8,40,,,
-25,8,-40,,,
-25,9,40,,,
-25,9,-40,,,
-25,10,40,,,
-25,10,-40,,,
-25,11,40,,,
-25,11,-40,,,
-25,12,40,,,
-25,12,-40,,,
-25,13,40,,,
-25,13,-40,,,
-25,14,40,,,
-25,14,-40,,,
-25,15,40,,,
-25,15,-40,,,
-25,16,40,,,
-25,16,-40,,,
-25,17,40,,,
-25,17,-40,,,
-25,18,40,,,
-25,18,-40,,,
-25,19,40,,,
-25,19,-40,,,
-25,20,40,,,
-25,20,-40,,,
-25,21,40,,,
-25,21,-40,,,
-25,22,40,,,
-25,22,-40,,,
-25,23,40,,,
-25,23,-40,,,
-25,24,40,,,
-25,24,-40,,,
-25,25,40,,,
-25,25,-40,,,
-25,26,40,,,
-25,26,-40,,,
-25,27,40,,,
-25,27,-40,,,
-25,28,40,,,
-25,28,-40,,,
-25,29,40,,,
-25,29,-40,,,
-25,30,40,,,
-25,30,-40,,,
-25,31,40,,,
-25,31,-40,,,
-24,-31,40,,,
-24,-31,-40,,,
-24,-30,40,,,
-24,-30,-40,,,
-24,-29,40,,,
-24,-29,-40,,,
-24,-28,40,,,
-24,-28,-40,,,
-24,-27,40,,,
-24,-27,-40,,,
-24,-26,40,,,
-24,-26,-40,,,
-24,-25,40,,,
-24,-25,-40,,,
-24,-24,40,,,
-24,-24,-40,,,
-24,-23,40,,,
-24,-23,-40,,,
-24,-22,40,,,
-24,-22,-40,,,
-24,-21,40,,,
-24,-21,-40,,,
-24,-20,40,,,
-24,-20,-40,,,
-24,-19,40,,,
-24,-19,-40,,,
-24,-18,40,,,
-24,-18,-40,,,
-24,-17,40,,,
-24,-17,-40,,,
-24,-16,40,,,
-24,-16,-40,,,
-24,-15,40,,,
-24,-15,-40,,,
-24,-14,40,,,
-24,-14,-40,,,
-24,-13,40,,,
-24,-13,-40,,,
-24,-12,40,,,
-24,-12,-40,,,
-24,-11,40,,,
-24,-11,-40,,,
-24,-10,40,,,
-24,-10,-40,,,
-24,-9,40,,,
-24,-9,-40,,,
-24,-8,40,,,
-24,-8,-40,,,
-24,-7,40,,,
-24,-7,-40,,,
-24,-6,40,,,
-24,-6,-40,,,
-24,-5,40,,,
-24,-5,-40,,,
-24,-4,40,,,
-24,-4,-40,,,
-24,-3,40,,,
-24,-3,-40,,,
-24,-2,40,,,
-24,-2,-40,,,
-24,-1,40,,,
-24,-1,-40,,,
-24,0,40,,,
-24,0,-40,,,
-24,1,40,,,
-24,1,-40,,,
-24,2,40,,,
-24,2,-40,,,
-24,3,40,,,
-24,3,-40,,,
-24,4,40,,,
-24,4,-40,,,
-24,5,40,,,
-24,5,-40,,,
-24,6,40,,,
-24,6,-40,,,
-24,7,40,,,
-24,7,-40,,,
-24,8,40,,,
-24,8,-40,,,
-24,9,40,,,
-24,9,-40,,,
-24,10,40,,,
-24,10,-40,,,
-24,11,40,,,
-24,11,-40,,,
-24,12,40,,,
-24,12,-40,,,
-24,13,40,,,
-24,13,-40,,,
-24,14,40,,,
-24,14,-40,,,
-24,15,40,,,
-24,15,-40,,,
-24,16,40,,,
-24,16,-40,,,
-24,17,40,,,
-24,17,-40,,,
-24,18,40,,,
-24,18,-40,,,
-24,19,40,,,
-24,19,-40,,,
-24,20,40,,,
-24,20,-40,,,
-24,21,40,,,
-24,21,-40,,,
-24,22,40,,,
-24,22,-40,,,
-24,23,40,,,
-24,23,-40,,,
-24,24,40,,,
-24,24,-40,,,
-24,25,40,,,
-24,25,-40,,,
-24,26,40,,,
-24,26,-40,,,
-24,27,40,,,
-24,27,-40,,,
-24,28,40,,,
-24,28,-40,,,
-24,29,40,,,
-24,29,-40,,,
-24,30,40,,,
-24,30,-40,,,
-24,31,40,,,
-24,31,-40,,,
-23,-32,40,,,
-23,-32,-40,,,
-23,-31,40,,,
-23,-31,-40,,,
-23,-30,40,,,
-23,-30,-40,,,
-23,-29,40,,,
-23,-29,-40,,,
-23,-28,40,,,
-23,-28,-40,,,
-23,-27,40,,,
-23,-27,-40,,,
-23,-26,40,,,
-23,-26,-40,,,
-23,-25,40,,,
-23,-25,-40,,,
-23,-24,40,,,
-23,-24,-40,,,
-23,-23,40,,,
-23,-23,-40,,,
-23,-22,40,,,
-23,-22,-40,,,
-23,-21,40,,,
-23,-21,-40,,,
-23,-20,40,,,
-23,-20,-40,,,
-23,-19,40,,,
-23,-19,-40,,,
-23,-18,40,,,
-23,-18,-40,,,
-23,-17,40,,,
-23,-17,-40,,,
-23,-16,40,,,
-23,-16,-40,,,
-23,-15,40,,,
-23,-15,-40,,,
-23,-14,40,,,
-23,-14,-40,,,
-23,-13,40,,,
-23,-13,-40,,,
-23,-12,40,,,
-23,-12,-40,,,
-23,-11,40,,,
-23,-11,-40,,,
-23,-10,40,,,
-23,-10,-40,,,
-23,-9,40,,,
-23,-9,-40,,,
-23,-8,40,,,
-23,-8,-40,,,
-23,-7,40,,,
-23,-7,-40,,,
-23,-6,40,,,
-23,-6,-40,,,
-23,-5,40,,,
-23,-5,-40,,,
-23,-4,40,,,
-23,-4,-40,,,
-23,-3,40,,,
-23,-3,-40,,,
-23,-2,40,,,
-23,-2,-40,,,
-23,-1,40,,,
-23,-1,-40,,,
-23,0,40,,,
-23,0,-40,,,
-23,1,40,,,
-23,1,-40,,,
-23,2,40,,,
-23,2,-40,,,
-23,3,40,,,
-23,3,-40,,,
-23,4,40,,,
-23,4,-40,,,
-23,5,40,,,
-23,5,-40,,,
-23,6,40,,,
-23,6,-40,,,
-23,7,40,,,
-23,7,-40,,,
-23,8,40,,,
-23,8,-40,,,
-23,9,40,,,
-23,9,-40,,,
-23,10,40,,,
-23,10,-40,,,
-23,11,40,,,
-23,11,-40,,,
-23,12,40,,,
-23,12,-40,,,
-23,13,40,,,
-23,13,-40,,,
-23,14,40,,,
-23,14,-40,,,
-23,15,40,,,
-23,15,-40,,,
-23,16,40,,,
-23,16,-40,,,
-23,17,40,,,
-23,17,-40,,,
-23,18,40,,,
-23,18,-40,,,
-23,19,40,,,
-23,19,-40,,,
-23,20,40,,,
-23,20,-40,,,
-23,21,40,,,
-23,21,-40,,,
-23,22,40,,,
-23,22,-40,,,
-23,23,40,,,
-23,23,-40,,,
-23,24,40,,,
-23,24,-40,,,
-23,25,40,,,
-23,25,-40,,,
-23,26,40,,,
-23,26,-40,,,
-23,27,40,,,
-23,27,-40,,,
-23,28,40,,,
-23,28,-40,,,
-23,29,40,,,
-23,29,-40,,,
-23,30,40,,,
-23,30,-40,,,
-23,31,40,,,
-23,31,-40,,,
-23,32,40,,,
-23,32,-40,,,
-22,-33,40,,,
-22,-33,-40,,,
-22,-32,40,,,
-22,-32,-40,,,
-22,-31,40,,,
-22,-31,-40,,,
-22,-30,40,,,
-22,-30,-40,,,
-22,-29,40,,,
-22,-29,-40,,,
-22,-28,40,,,
-22,-28,-40,,,
-22,-27,40,,,
-22,-27,-40,,,
-22,-26,40,,,
-22,-26,-40,,,
-22,-25,40,,,
-22,-25,-40,,,
-22,-24,40,,,
-22,-24,-40,,,
-22,-23,40,,,
-22,-23,-40,,,
-22,-22,40,,,
-22,-22,-40,,,
-22,-21,40,,,
-22,-21,-40,,,
-22,-20,40,,,
-22,-20,-40,,,
-22,-19,40,,,
-22,-19,-40,,,
-22,-18,40,,,
-22,-18,-40,,,
-22,-17,40,,,
-22,-17,-40,,,
-22,-16,40,,,
-22,-16,-40,,,
-22,-15,40,,,
-22,-15,-40,,,
-22,-14,40,,,
-22,-14,-40,,,
-22,-13,40,,,
-22,-13,-40,,,
-22,-12,40,,,
-22,-12,-40,,,
-22,-11,40,,,
-22,-11,-40,,,
-22,-10,40,,,
-22,-10,-40,,,
-22,-9,40,,,
-22,-9,-40,,,
-22,-8,40,,,
-22,-8,-40,,,
-22,-7,40,,,
-22,-7,-40,,,
-22,-6,40,,,
-22,-6,-40,,,
-22,-5,40,,,
-22,-5,-40,,,
-22,-4,40,,,
-22,-4,-40,,,
-22,-3,40,,,
-22,-3,-40,,,
-22,-2,40,,,
-22,-2,-40,,,
-22,-1,40,,,
-22,-1,-40,,,
-22,0,40,,,
-22,0,-40,,,
-22,1,40,,,
-22,1,-40,,,
-22,2,40,,,
-22,2,-40,,,
-22,3,40,,,
-22,3,-40,,,
-22,4,40,,,
-22,4,-40,,,
-22,5,40,,,
-22,5,-40,,,
-22,6,40,,,
-22,6,-40,,,
-22,7,40,,,
-22,7,-40,,,
-22,8,40,,,
-22,8,-40,,,
-22,9,40,,,
-22,9,-40,,,
-22,10,40,,,
-22,10,-40,,,
-22,11,40,,,
-22,11,-40,,,
-22,12,40,,,
-22,12,-40,,,
-22,13,40,,,
-22,13,-40,,,
-22,14,40,,,
-22,14,-40,,,
-22,15,40,,,
-22,15,-40,,,
-22,16,40,,,
-22,16,-40,,,
-22,17,40,,,
-22,17,-40,,,
-22,18,40,,,
-22,18,-40,,,
-22,19,40,,,
-22,19,-40,,,
-22,20,40,,,
-22,20,-40,,,
-22,21,40,,,
-22,21,-40,,,
-22,22,40,,,
-22,22,-40,,,
-22,23,40,,,
-22,23,-40,,,
-22,24,40,,,
-22,24,-40,,,
-22,25,40,,,
-22,25,-40,,,
-22,26,40,,,
-22,26,-40,,,
-22,27,40,,,
-22,27,-40,,,
-22,28,40,,,
-22,28,-40,,,
-22,29,40,,,
-22,29,-40,,,
-22,30,40,,,
-22,30,-40,,,
-22,31,40,,,
-22,31,-40,,,
-22,32,40,,,
-22,32,-40,,,
-22,33,40,,,
-22,33,-40,,,
-21,-34,40,,,
-21,-34,-40,,,
-21,-33,40,,,
-21,-33,-40,,,
-21,-32,40,,,
-21,-32,-40,,,
-21,-31,40,,,
-21,-31,-40,,,
-21,-30,40,,,
-21,-30,-40,,,
-21,-29,40,,,
-21,-29,-40,,,
-21,-28,40,,,
-21,-28,-40,,,
-21,-27,40,,,
-21,-27,-40,,,
-21,-26,40,,,
-21,-26,-40,,,
-21,-25,40,,,
-21,-25,-40,,,
-21,-24,40,,,
-21,-24,-40,,,
-21,-23,40,,,
-21,-23,-40,,,
-21,-22,40,,,
-21,-22,-40,,,
-21,-21,40,,,
-21,-21,-40,,,
-21,-20,40,,,
-21,-20,-40,,,
-21,-19,40,,,
-21,-19,-40,,,
-21,-18,40,,,
-21,-18,-40,,,
-21,-17,40,,,
-21,-17,-40,,,
-21,-16,40,,,
-21,-16,-40,,,
-21,-15,40,,,
-21,-15,-40,,,
-21,-14,40,,,
-21,-14,-40,,,
-21,-13,40,,,
-21,-13,-40,,,
-21,-12,40,,,
-21,-12,-40,,,
-21,-11,40,,,
-21,-11,-40,,,
-21,-10,40,,,
-21,-10,-40,,,
-21,-9,40,,,
-21,-9,-40,,,
-21,-8,40,,,
-21,-8,-40,,,
-21,-7,40,,,
-21,-7,-40,,,
-21,-6,40,,,
-21,-6,-40,,,
-21,-5,40,,,
-21,-5,-40,,,
-21,-4,40,,,
-21,-4,-40,,,
-21,-3,40,,,
-21,-3,-40,,,
-21,-2,40,,,
-21,-2,-40,,,
-21,-1,40,,,
-21,-1,-40,,,
-21,0,40,,,
-21,0,-40,,,
-21,1,40,,,
-21,1,-40,,,
-21,2,40,,,
-21,2,-40,,,
-21,3,40,,,
-21,3,-40,,,
-21,4,40,,,
-21,4,-40,,,
-21,5,40,,,
-21,5,-40,,,
-21,6,40,,,
-21,6,-40,,,
-21,7,40,,,
-21,7,-40,,,
-21,8,40,,,
-21,8,-40,,,
-21,9,40,,,
-21,9,-40,,,
-21,10,40,,,
-21,10,-40,,,
-21,11,40,,,
-21,11,-40,,,
-21,12,40,,,
-21,12,-40,,,
-21,13,40,,,
-21,13,-40,,,
-21,14,40,,,
-21,14,-40,,,
-21,15,40,,,
-21,15,-40,,,
-21,16,40,,,
-21,16,-40,,,
-21,17,40,,,
-21,17,-40,,,
-21,18,40,,,
-21,18,-40,,,
-21,19,40,,,
-21,19,-40,,,
-21,20,40,,,
-21,20,-40,,,
-21,21,40,,,
-21,21,-40,,,
-21,22,40,,,
-21,22,-40,,,
-21,23,40,,,
-21,23,-40,,,
-21,24,40,,,
-21,24,-40,,,
-21,25,40,,,
-21,25,-40,,,
-21,26,40,,,
-21,26,-40,,,
-21,27,40,,,
-21,27,-40,,,
-21,28,40,,,
-21,28,-40,,,
-21,29,40,,,
-21,29,-40,,,
-21,30,40,,,
-21,30,-40,,,
-21,31,40,,,
-21,31,-40,,,
-21,32,40,,,
-21,32,-40,,,
-21,33,40,,,
-21,33,-40,,,
-21,34,40,,,
-21,34,-40,,,
-20,-34,40,,,
-20,-34,-40,,,
-20,-33,40,,,
-20,-33,-40,,,
-20,-32,40,,,
-20,-32,-40,,,
-20,-31,40,,,
-20,-31,-40,,,
-20,-30,40,,,
-20,-30,-40,,,
-20,-29,40,,,
-20,-29,-40,,,
-20,-28,40,,,
-20,-28,-40,,,
-20,-27,40,,,
-20,-27,-40,,,
-20,-26,40,,,
-20,-26,-40,,,
-20,-25,40,,,
-20,-25,-40,,,
-20,-24,40,,,
-20,-24,-40,,,
-20,-23,40,,,
-20,-23,-40,,,
-20,-22,40,,,
-20,-22,-40,,,
-20,-21,40,,,
-20,-21,-40,,,
-20,-20,40,,,
-20,-20,-40,,,
-20,-19,40,,,
-20,-19,-40,,,
-20,-18,40,,,
-20,-18,-40,,,
-20,-17,40,,,
-20,-17,-40,,,
-20,-16,40,,,
-20,-16,-40,,,
-20,-15,40,,,
-20,-15,-40,,,
-20,-14,40,,,
-20,-14,-40,,,
-20,-13,40,,,
-20,-13,-40,,,
-20,-12,40,,,
-20,-12,-40,,,
-20,-11,40,,,
-20,-11,-40,,,
-20,-10,40,,,
-20,-10,-40,,,
-20,-9,40,,,
-20,-9,-40,,,
-20,-8,40,,,
-20,-8,-40,,,
-20,-7,40,,,
-20,-7,-40,,,
-20,-6,40,,,
-20,-6,-40,,,
-20,-5,40,,,
-20,-5,-40,,,
-20,-4,40,,,
-20,-4,-40,,,
-20,-3,40,,,
-20,-3,-40,,,
-20,-2,40,,,
-20,-2,-40,,,
-20,-1,40,,,
-20,-1,-40,,,
-20,0,40,,,
-20,0,-40,,,
-20,1,40,,,
-20,1,-40,,,
-20,2,40,,,
-20,2,-40,,,
-20,3,40,,,
-20,3,-40,,,
-20,4,40,,,
-20,4,-40,,,
-20,5,40,,,
-20,5,-40,,,
-20,6,40,,,
-20,6,-40,,,
-20,7,40,,,
-20,7,-40,,,
-20,8,40,,,
-20,8,-40,,,
-20,9,40,,,
-20,9,-40,,,
-20,10,40,,,
-20,10,-40,,,
-20,11,40,,,
-20,11,-40,,,
-20,12,40,,,
-20,12,-40,,,
-20,13,40,,,
-20,13,-40,,,
-20,14,40,,,
-20,14,-40,,,
-20,15,40,,,
-20,15,-40,,,
-20,16,40,,,
-20,16,-40,,,
-20,17,40,,,
-20,17,-40,,,
-20,18,40,,,
-20,18,-40,,,
-20,19,40,,,
-20,19,-40,,,
-20,20,40,,,
-20,20,-40,,,
-20,21,40,,,
-20,21,-40,,,
-20,22,40,,,
-20,22,-40,,,
-20,23,40,,,
-20,23,-40,,,
-20,24,40,,,
-20,24,-40,,,
-20,25,40,,,
-20,25,-40,,,
-20,26,40,,,
-20,26,-40,,,
-20,27,40,,,
-20,27,-40,,,
-20,28,40,,,
-20,28,-40,,,
-20,29,40,,,
-20,29,-40,,,
-20,30,40,,,
-20,30,-40,,,
-20,31,40,,,
-20,31,-40,,,
-20,32,40,,,
-20,32,-40,,,
-20,33,40,,,
-20,33,-40,,,
-20,34,40,,,
-20,34,-40,,,
-19,-35,40,,,
-19,-35,-40,,,
-19,-34,40,,,
-19,-34,-40,,,
-19,-33,40,,,
-19,-33,-40,,,
-19,-32,40,,,
-19,-32,-40,,,
-19,-31,40,,,
-19,-31,-40,,,
-19,-30,40,,,
-19,-30,-40,,,
-19,-29,40,,,
-19,-29,-40,,,
-19,-28,40,,,
-19,-28,-40,,,
-19,-27,40,,,
-19,-27,-40,,,
-19,-26,40,,,
-19,-26,-40,,,
-19,-25,40,,,
-19,-25,-40,,,
-19,-24,40,,,
-19,-24,-40,,,
-19,-23,40,,,
-19,-23,-40,,,
-19,-22,40,,,
-19,-22,-40,,,
-19,-21,40,,,
-19,-21,-40,,,
-19,-20,40,,,
-19,-20,-40,,,
-19,-19,40,,,
-19,-19,-40,,,
-19,-18,40,,,
-19,-18,-40,,,
-19,-17,40,,,
-19,-17,-40,,,
-19,-16,40,,,
-19,-16,-40,,,
-19,-15,40,,,
-19,-15,-40,,,
-19,-14,40,,,
-19,-14,-40,,,
-19,-13,40,,,
-19,-13,-40,,,
-19,-12,40,,,
-19,-12,-40,,,
-19,-11,40,,,
-19,-11,-40,,,
-19,-10,40,,,
-19,-10,-40,,,
-19,-9,40,,,
-19,-9,-40,,,
-19,-8,40,,,
-19,-8,-40,,,
-19,-7,40,,,
-19,-7,-40,,,
-19,-6,40,,,
-19,-6,-40,,,
-19,-5,40,,,
-19,-5,-40,,,
-19,-4,40,,,
-19,-4,-40,,,
-19,-3,40,,,
-19,-3,-40,,,
-19,-2,40,,,
-19,-2,-40,,,
-19,-1,40,,,
-19,-1,-40,,,
-19,0,40,,,
-19,0,-40,,,
-19,1,40,,,
-19,1,-40,,,
-19,2,40,,,
-19,2,-40,,,
-19,3,40,,,
-19,3,-40,,,
-19,4,40,,,
-19,4,-40,,,
-19,5,40,,,
-19,5,-40,,,
-19,6,40,,,
-19,6,-40,,,
-19,7,40,,,
-19,7,-40,,,
-19,8,40,,,
-19,8,-40,,,
-19,9,40,,,
-19,9,-40,,,
-19,10,40,,,
-19,10,-40,,,
-19,11,40,,,
-19,11,-40,,,
-19,12,40,,,
-19,12,-40,,,
-19,13,40,,,
-19,13,-40,,,
-19,14,40,,,
-19,14,-40,,,
-19,15,40,,,
-19,15,-40,,,
-19,16,40,,,
-19,16,-40,,,
-19,17,40,,,
-19,17,-40,,,
-19,18,40,,,
-19,18,-40,,,
-19,19,40,,,
-19,19,-40,,,
-19,20,40,,,
-19,20,-40,,,
-19,21,40,,,
-19,21,-40,,,
-19,22,40,,,
-19,22,-40,,,
-19,23,40,,,
-19,23,-40,,,
-19,24,40,,,
-19,24,-40,,,
-19,25,40,,,
-19,25,-40,,,
-19,26,40,,,
-19,26,-40,,,
-19,27,40,,,
-19,27,-40,,,
-19,28,40,,,
-19,28,-40,,,
-19,29,40,,,
-19,29,-40,,,
-19,30,40,,,
-19,30,-40,,,
-19,31,40,,,
-19,31,-40,,,
-19,32,40,,,
-19,32,-40,,,
-19,33,40,,,
-19,33,-40,,,
-19,34,40,,,
-19,34,-40,,,
-19,35,40,,,
-19,35,-40,,,
-18,-35,40,,,
-18,-35,-40,,,
-18,-34,40,,,
-18,-34,-40,,,
-18,-33,40,,,
-18,-33,-40,,,
-18,-32,40,,,
-18,-32,-40,,,
-18,-31,40,,,
-18,-31,-40,,,
-18,-30,40,,,
-18,-30,-40,,,
-18,-29,40,,,
-18,-29,-40,,,
-18,-28,40,,,
-18,-28,-40,,,
-18,-27,40,,,
-18,-27,-40,,,
-18,-26,40,,,
-18,-26,-40,,,
-18,-25,40,,,
-18,-25,-40,,,
-18,-24,40,,,
-18,-24,-40,,,
-18,-23,40,,,
-18,-23,-40,,,
-18,-22,40,,,
-18,-22,-40,,,
-18,-21,40,,,
-18,-21,-40,,,
-18,-20,40,,,
-18,-20,-40,,,
-18,-19,40,,,
-18,-19,-40,,,
-18,-18,40,,,
-18,-18,-40,,,
-18,-17,40,,,
-18,-17,-40,,,
-18,-16,40,,,
-18,-16,-40,,,
-18,-15,40,,,
-18,-15,-40,,,
-18,-14,40,,,
-18,-14,-40,,,
-18,-13,40,,,
-18,-13,-40,,,
-18,-12,40,,,
-18,-12,-40,,,
-18,-11,40,,,
-18,-11,-40,,,
-18,-10,40,,,
-18,-10,-40,,,
-18,-9,40,,,
-18,-9,-40,,,
-18,-8,40,,,
-18,-8,-40,,,
-18,-7,40,,,
-18,-7,-40,,,
-18,-6,40,,,
-18,-6,-40,,,
-18,-5,40,,,
-18,-5,-40,,,
-18,-4,40,,,
-18,-4,-40,,,
-18,-3,40,,,
-18,-3,-40,,,
-18,-2,40,,,
-18,-2,-40,,,
-18,-1,40,,,
-18,-1,-40,,,
-18,0,40,,,
-18,0,-40,,,
-18,1,40,,,
-18,1,-40,,,
-18,2,40,,,
-18,2,-40,,,
-18,3,40,,,
-18,3,-40,,,
-18,4,40,,,
-18,4,-40,,,
-18,5,40,,,
-18,5,-40,,,
-18,6,40,,,
-18,6,-40,,,
-18,7,40,,,
-18,7,-40,,,
-18,8,40,,,
-18,8,-40,,,
-18,9,40,,,
-18,9,-40,,,
-18,10,40,,,
-18,10,-40,,,
-18,11,40,,,
-18,11,-40,,,
-18,12,40,,,
-18,12,-40,,,
-18,13,40,,,
-18,13,-40,,,
-18,14,40,,,
-18,14,-40,,,
-18,15,40,,,
-18,15,-40,,,
-18,16,40,,,
-18,16,-40,,,
-18,17,40,,,
-18,17,-40,,,
-18,18,40,,,
-18,18,-40,,,
-18,19,40,,,
-18,19,-40,,,
-18,20,40,,,
-18,20,-40,,,
-18,21,40,,,
-18,21,-40,,,
-18,22,40,,,
-18,22,-40,,,
-18,23,40,,,
-18,23,-40,,,
-18,24,40,,,
-18,24,-40,,,
-18,25,40,,,
-18,25,-40,,,
-18,26,40,,,
-18,26,-40,,,
-18,27,40,,,
-18,27,-40,,,
-18,28,40,,,
-18,28,-40,,,
-18,29,40,,,
-18,29,-40,,,
-18,30,40,,,
-18,30,-40,,,
-18,31,40,,,
-18,31,-40,,,
-18,32,40,,,
-18,32,-40,,,
-18,33,40,,,
-18,33,-40,,,
-18,34,40,,,
-18,34,-40,,,
-18,35,40,,,
-18,35,-40,,,
-17,-36,40,,,
-17,-36,-40,,,
-17,-35,40,,,
-17,-35,-40,,,
-17,-34,40,,,
-17,-34,-40,,,
-17,-33,40,,,
-17,-33,-40,,,
-17,-32,40,,,
-17,-32,-40,,,
-17,-31,40,,,
-17,-31,-40,,,
-17,-30,40,,,
-17,-30,-40,,,
-17,-29,40,,,
-17,-29,-40,,,
-17,-28,40,,,
-17,-28,-40,,,
-17,-27,40,,,
-17,-27,-40,,,
-17,-26,40,,,
-17,-26,-40,,,
-17,-25,40,,,
-17,-25,-40,,,
-17,-24,40,,,
-17,-24,-40,,,
-17,-23,40,,,
-17,-23,-40,,,
-17,-22,40,,,
-17,-22,-40,,,
-17,-21,40,,,
-17,-21,-40,,,
-17,-20,40,,,
-17,-20,-40,,,
-17,-19,40,,,
-17,-19,-40,,,
-17,-18,40,,,
-17,-18,-40,,,
-17,-17,40,,,
-17,-17,-40,,,
-17,-16,40,,,
-17,-16,-40,,,
-17,-15,40,,,
-17,-15,-40,,,
-17,-14,40,,,
-17,-14,-40,,,
-17,-13,40,,,
-17,-13,-40,,,
-17,-12,40,,,
-17,-12,-40,,,
-17,-11,40,,,
-17,-11,-40,,,
-17,-10,40,,,
-17,-10,-40,,,
-17,-9,40,,,
-17,-9,-40,,,
-17,-8,40,,,
-17,-8,-40,,,
-17,-7,40,,,
-17,-7,-40,,,
-17,-6,40,,,
-17,-6,-40,,,
-17,-5,40,,,
-17,-5,-40,,,
-17,-4,40,,,
-17,-4,-40,,,
-17,-3,40,,,
-17,-3,-40,,,
-17,-2,40,,,
-17,-2,-40,,,
-17,-1,40,,,
-17,-1,-40,,,
-17,0,40,,,
-17,0,-40,,,
-17,1,40,,,
-17,1,-40,,,
-17,2,40,,,
-17,2,-40,,,
-17,3,40,,,
-17,3,-40,,,
-17,4,40,,,
-17,4,-40,,,
-17,5,40,,,
-17,5,-40,,,
-17,6,40,,,
-17,6,-40,,,
-17,7,40,,,
-17,7,-40,,,
-17,8,40,,,
-17,8,-40,,,
-17,9,40,,,
-17,9,-40,,,
-17,10,40,,,
-17,10,-40,,,
-17,11,40,,,
-17,11,-40,,,
-17,12,40,,,
-17,12,-40,,,
-17,13,40,,,
-17,13,-40,,,
-17,14,40,,,
-17,14,-40,,,
-17,15,40,,,
-17,15,-40,,,
-17,16,40,,,
-17,16,-40,,,
-17,17,40,,,
-17,17,-40,,,
-17,18,40,,,
-17,18,-40,,,
-17,19,40,,,
-17,19,-40,,,
-17,20,40,,,
-17,20,-40,,,
-17,21,40,,,
-17,21,-40,,,
-17,22,40,,,
-17,22,-40,,,
-17,23,40,,,
-17,23,-40,,,
-17,24,40,,,
-17,24,-40,,,
-17,25,40,,,
-17,25,-40,,,
-17,26,40,,,
-17,26,-40,,,
-17,27,40,,,
-17,27,-40,,,
-17,28,40,,,
-17,28,-40,,,
-17,29,40,,,
-17,29,-40,,,
-17,30,40,,,
-17,30,-40,,,
-17,31,40,,,
-17,31,-40,,,
-17,32,40,,,
-17,32,-40,,,
-17,33,40,,,
-17,33,-40,,,
-17,34,40,,,
-17,34,-40,,,
-17,35,40,,,
-17,35,-40,,,
-17,36,40,,,
-17,36,-40,,,
-16,-36,40,,,
-16,-36,-40,,,
-16,-35,40,,,
-16,-35,-40,,,
-16,-34,40,,,
-16,-34,-40,,,
-16,-33,40,,,
-16,-33,-40,,,
-16,-32,40,,,
-16,-32,-40,,,
-16,-31,40,,,
-16,-31,-40,,,
-16,-30,40,,,
-16,-30,-40,,,
-16,-29,40,,,
-16,-29,-40,,,
-16,-28,40,,,
-16,-28,-40,,,
-16,-27,40,,,
-16,-27,-40,,,
-16,-26,40,,,
-16,-26,-40,,,
-16,-25,40,,,
-16,-25,-40,,,
-16,-24,40,,,
-16,-24,-40,,,
-16,-23,40,,,
-16,-23,-40,,,
-16,-22,40,,,
-16,-22,-40,,,
-16,-21,40,,,
-16,-21,-40,,,
-16,-20,40,,,
-16,-20,-40,,,
-16,-19,40,,,
-16,-19,-40,,,
-16,-18,40,,,
-16,-18,-40,,,
-16,-17,40,,,
-16,-17,-40,,,
-16,-16,40,,,
-16,-16,-40,,,
-16,-15,40,,,
-16,-15,-40,,,
-16,-14,40,,,
-16,-14,-40,,,
-16,-13,40,,,
-16,-13,-40,,,
-16,-12,40,,,
-16,-12,-40,,,
-16,-11,40,,,
-16,-11,-40,,,
-16,-10,40,,,
-16,-10,-40,,,
-16,-9,40,,,
-16,-9,-40,,,
-16,-8,40,,,
-16,-8,-40,,,
-16,-7,40,,,
-16,-7,-40,,,
-16,-6,40,,,
-16,-6,-40,,,
-16,-5,40,,,
-16,-5,-40,,,
-16,-4,40,,,
-16,-4,-40,,,
-16,-3,40,,,
-16,-3,-40,,,
-16,-2,40,,,
-16,-2,-40,,,
-16,-1,40,,,
-16,-1,-40,,,
-16,0,40,,,
